date,season_type,neutral,team_1,team_2,points_1,points_2,moneylines,game_url
13 May 2011,Regular,0,Milwaukee Brewers,Pittsburgh Pirates,5,2,"[(-167, 129)]",https://www.oddsportal.com/baseball/usa/mlb-2011/milwaukee-brewers-pittsburgh-pirates-AsVo0LX6/
13 May 2011,Regular,0,Minnesota Twins,Toronto Blue Jays,0,2,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/minnesota-twins-toronto-blue-jays-SIus11I0/
13 May 2011,Regular,0,Houston Astros,New York Mets,4,6,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/houston-astros-new-york-mets-EFyw2s3f/
13 May 2011,Regular,0,Texas Rangers,Los Angeles Angels,4,1,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/texas-rangers-los-angeles-angels-hhHl5ehk/
13 May 2011,Regular,0,Atlanta Braves,Philadelphia Phillies,4,5,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/atlanta-braves-philadelphia-phillies-ATRq6ywq/
13 May 2011,Regular,0,Cincinnati Reds,St.Louis Cardinals,6,5,"[(-118, -118)]",https://www.oddsportal.com/baseball/usa/mlb-2011/cincinnati-reds-st-louis-cardinals-fPBc9PAK/
13 May 2011,Regular,0,Tampa Bay Rays,Baltimore Orioles,3,0,"[(-154, 120)]",https://www.oddsportal.com/baseball/usa/mlb-2011/tampa-bay-rays-baltimore-orioles-0IKd3ZM1/
13 May 2011,Regular,0,Cleveland Guardians,Seattle Mariners,5,4,"[(-167, 129)]",https://www.oddsportal.com/baseball/usa/mlb-2011/cleveland-guardians-seattle-mariners-Wv8LO38G/
13 May 2011,Regular,0,Detroit Tigers,Kansas City Royals,3,1,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/detroit-tigers-kansas-city-royals-KhxZ2Nml/
13 May 2011,Regular,0,New York Yankees,Boston Red Sox,4,5,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/new-york-yankees-boston-red-sox-xpFM33Ys/
13 May 2011,Regular,0,Washington Nationals,Miami Marlins,5,6,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/washington-nationals-miami-marlins-na8kBot8/
13 May 2011,Regular,0,Chicago Cubs,San Francisco Giants,11,4,"[(-118, -118)]",https://www.oddsportal.com/baseball/usa/mlb-2011/chicago-cubs-san-francisco-giants-YFA18qQQ/
12 May 2011,Regular,0,Atlanta Braves,Washington Nationals,6,5,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/atlanta-braves-washington-nationals-Wz0A4rHp/
12 May 2011,Regular,0,Baltimore Orioles,Seattle Mariners,2,1,"[(-154, 120)]",https://www.oddsportal.com/baseball/usa/mlb-2011/baltimore-orioles-seattle-mariners-tjF8R5Oc/
12 May 2011,Regular,0,New York Yankees,Kansas City Royals,5,11,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/new-york-yankees-kansas-city-royals-pv4E32Wj/
12 May 2011,Regular,0,San Francisco Giants,Arizona Diamondbacks,3,2,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-francisco-giants-arizona-diamondbacks-xI8HPqgA/
12 May 2011,Regular,0,Colorado Rockies,New York Mets,5,9,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/colorado-rockies-new-york-mets-04mGjPno/
12 May 2011,Regular,0,Chicago Cubs,St.Louis Cardinals,1,9,"[(120, -154)]",https://www.oddsportal.com/baseball/usa/mlb-2011/chicago-cubs-st-louis-cardinals-QgNs9O8T/
12 May 2011,Regular,0,Cleveland Guardians,Tampa Bay Rays,4,7,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/cleveland-guardians-tampa-bay-rays-2aG4So9i/
11 May 2011,Regular,0,San Francisco Giants,Arizona Diamondbacks,4,3,"[(-167, 129)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-francisco-giants-arizona-diamondbacks-tve7F8Po/
11 May 2011,Regular,0,Los Angeles Angels,Chicago White Sox,4,6,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/los-angeles-angels-chicago-white-sox-AZ8yb7fB/
11 May 2011,Regular,0,Chicago Cubs,St.Louis Cardinals,11,4,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/chicago-cubs-st-louis-cardinals-KUgBESvh/
11 May 2011,Regular,0,Atlanta Braves,Washington Nationals,3,7,"[(-222, 170)]",https://www.oddsportal.com/baseball/usa/mlb-2011/atlanta-braves-washington-nationals-EigFDnfb/
11 May 2011,Regular,0,Miami Marlins,Philadelphia Phillies,3,5,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/miami-marlins-philadelphia-phillies-be1le5vU/
11 May 2011,Regular,0,Toronto Blue Jays,Boston Red Sox,9,3,"[(100, -133)]",https://www.oddsportal.com/baseball/usa/mlb-2011/toronto-blue-jays-boston-red-sox-n3OwA4gN/
11 May 2011,Regular,0,Baltimore Orioles,Seattle Mariners,4,2,"[(110, -143)]",https://www.oddsportal.com/baseball/usa/mlb-2011/baltimore-orioles-seattle-mariners-hbbtcR9H/
11 May 2011,Regular,0,Cleveland Guardians,Tampa Bay Rays,2,8,"[(100, -133)]",https://www.oddsportal.com/baseball/usa/mlb-2011/cleveland-guardians-tampa-bay-rays-SQoPbmu5/
11 May 2011,Regular,0,New York Yankees,Kansas City Royals,3,4,"[(-222, 170)]",https://www.oddsportal.com/baseball/usa/mlb-2011/new-york-yankees-kansas-city-royals-bisLaTPb/
11 May 2011,Regular,0,Pittsburgh Pirates,Los Angeles Dodgers,0,2,"[(-118, -118)]",https://www.oddsportal.com/baseball/usa/mlb-2011/pittsburgh-pirates-los-angeles-dodgers-hS9zBpvH/
11 May 2011,Regular,0,Houston Astros,Cincinnati Reds,4,3,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/houston-astros-cincinnati-reds-AJnOBQOA/
11 May 2011,Regular,0,Milwaukee Brewers,San Diego Padres,6,13,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/milwaukee-brewers-san-diego-padres-4Y1pdoPN/
11 May 2011,Regular,0,Minnesota Twins,Detroit Tigers,7,9,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/minnesota-twins-detroit-tigers-SfcJC694/
10 May 2011,Regular,0,San Francisco Giants,Arizona Diamondbacks,1,0,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-francisco-giants-arizona-diamondbacks-xE8aVlBI/
10 May 2011,Regular,0,Los Angeles Angels,Chicago White Sox,6,2,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/los-angeles-angels-chicago-white-sox-YJ8YoAea/
10 May 2011,Regular,0,Colorado Rockies,New York Mets,3,4,"[(-167, 129)]",https://www.oddsportal.com/baseball/usa/mlb-2011/colorado-rockies-new-york-mets-OhZhq8uI/
10 May 2011,Regular,0,Milwaukee Brewers,San Diego Padres,8,6,"[(-167, 129)]",https://www.oddsportal.com/baseball/usa/mlb-2011/milwaukee-brewers-san-diego-padres-xxgC1ken/
10 May 2011,Regular,0,Minnesota Twins,Detroit Tigers,2,10,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/minnesota-twins-detroit-tigers-OYl82Vut/
10 May 2011,Regular,0,Chicago Cubs,St.Louis Cardinals,4,6,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/chicago-cubs-st-louis-cardinals-zaR2U8QO/
10 May 2011,Regular,0,Houston Astros,Cincinnati Reds,3,7,"[(110, -143)]",https://www.oddsportal.com/baseball/usa/mlb-2011/houston-astros-cincinnati-reds-rekfsnAU/
10 May 2011,Regular,0,Texas Rangers,Athletics,7,2,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/texas-rangers-athletics-rVFLlCBt/
10 May 2011,Regular,0,Atlanta Braves,Washington Nationals,6,7,"[(-222, 170)]",https://www.oddsportal.com/baseball/usa/mlb-2011/atlanta-braves-washington-nationals-tMTggh3P/
10 May 2011,Regular,0,Miami Marlins,Philadelphia Phillies,2,1,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/miami-marlins-philadelphia-phillies-p2zkplQB/
10 May 2011,Regular,0,Toronto Blue Jays,Boston Red Sox,7,6,"[(129, -167)]",https://www.oddsportal.com/baseball/usa/mlb-2011/toronto-blue-jays-boston-red-sox-44jjrSfO/
10 May 2011,Regular,0,Baltimore Orioles,Seattle Mariners,7,6,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/baltimore-orioles-seattle-mariners-ri9eWUeC/
10 May 2011,Regular,0,Cleveland Guardians,Tampa Bay Rays,5,4,"[(-143, 110)]",https://www.oddsportal.com/baseball/usa/mlb-2011/cleveland-guardians-tampa-bay-rays-jeJTnjtg/
10 May 2011,Regular,0,New York Yankees,Kansas City Royals,3,1,"[(-250, 185)]",https://www.oddsportal.com/baseball/usa/mlb-2011/new-york-yankees-kansas-city-royals-C4KPmWQn/
10 May 2011,Regular,0,Pittsburgh Pirates,Los Angeles Dodgers,3,10,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/pittsburgh-pirates-los-angeles-dodgers-juyooUA5/
09 May 2011,Regular,0,Los Angeles Angels,Chicago White Sox,0,8,"[(-167, 110)]",https://www.oddsportal.com/baseball/usa/mlb-2011/los-angeles-angels-chicago-white-sox-2PcDWc51/
09 May 2011,Regular,0,Colorado Rockies,New York Mets,2,1,"[(-200, 135)]",https://www.oddsportal.com/baseball/usa/mlb-2011/colorado-rockies-new-york-mets-GhybhLCE/
09 May 2011,Regular,0,Milwaukee Brewers,San Diego Padres,4,3,"[(-167, 110)]",https://www.oddsportal.com/baseball/usa/mlb-2011/milwaukee-brewers-san-diego-padres-40AiXAt6/
09 May 2011,Regular,0,Houston Astros,Cincinnati Reds,1,6,"[(-105, -143)]",https://www.oddsportal.com/baseball/usa/mlb-2011/houston-astros-cincinnati-reds-nPFnYjRa/
09 May 2011,Regular,0,Texas Rangers,Athletics,2,7,"[(-143, -105)]",https://www.oddsportal.com/baseball/usa/mlb-2011/texas-rangers-athletics-djkSzgss/
09 May 2011,Regular,0,Boston Red Sox,Minnesota Twins,2,1,"[(-286, 190)]",https://www.oddsportal.com/baseball/usa/mlb-2011/boston-red-sox-minnesota-twins-4GhzZWBg/
09 May 2011,Regular,0,Miami Marlins,Philadelphia Phillies,4,6,"[(-125, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/miami-marlins-philadelphia-phillies-x2xfg1c8/
09 May 2011,Regular,0,Toronto Blue Jays,Detroit Tigers,5,10,"[(-133, -118)]",https://www.oddsportal.com/baseball/usa/mlb-2011/toronto-blue-jays-detroit-tigers-AggWZCdm/
09 May 2011,Regular,0,Pittsburgh Pirates,Los Angeles Dodgers,4,1,"[(-105, -143)]",https://www.oddsportal.com/baseball/usa/mlb-2011/pittsburgh-pirates-los-angeles-dodgers-tGdHVHK7/
08 May 2011,Regular,0,Philadelphia Phillies,Atlanta Braves,2,5,"[(-143, 110)]",https://www.oddsportal.com/baseball/usa/mlb-2011/philadelphia-phillies-atlanta-braves-jchAK06k/
08 May 2011,Regular,0,Seattle Mariners,Chicago White Sox,2,5,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/seattle-mariners-chicago-white-sox-K088Xwje/
08 May 2011,Regular,0,San Diego Padres,Arizona Diamondbacks,4,3,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-diego-padres-arizona-diamondbacks-C6g6Ltiq/
08 May 2011,Regular,0,San Francisco Giants,Colorado Rockies,3,0,"[(100, -133)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-francisco-giants-colorado-rockies-GK1DtrT8/
08 May 2011,Regular,0,Los Angeles Angels,Cleveland Guardians,6,5,"[(-167, 129)]",https://www.oddsportal.com/baseball/usa/mlb-2011/los-angeles-angels-cleveland-guardians-l4lRQ2TL/
08 May 2011,Regular,0,Chicago Cubs,Cincinnati Reds,0,2,"[(-118, -118)]",https://www.oddsportal.com/baseball/usa/mlb-2011/chicago-cubs-cincinnati-reds-KWdEJKLe/
08 May 2011,Regular,0,St.Louis Cardinals,Milwaukee Brewers,3,1,"[(-143, 110)]",https://www.oddsportal.com/baseball/usa/mlb-2011/st-louis-cardinals-milwaukee-brewers-6c44YJzk/
08 May 2011,Regular,0,Kansas City Royals,Athletics,2,5,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/kansas-city-royals-athletics-Cz50ZaLr/
08 May 2011,Regular,0,Texas Rangers,New York Yankees,5,12,[],https://www.oddsportal.com/baseball/usa/mlb-2011/texas-rangers-new-york-yankees-fskNRrEF/
08 May 2011,Regular,0,Baltimore Orioles,Tampa Bay Rays,3,5,"[(100, -133)]",https://www.oddsportal.com/baseball/usa/mlb-2011/baltimore-orioles-tampa-bay-rays-6PGwQMrS/
08 May 2011,Regular,0,Boston Red Sox,Minnesota Twins,9,5,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/boston-red-sox-minnesota-twins-69fQwtDR/
08 May 2011,Regular,0,Pittsburgh Pirates,Houston Astros,5,4,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/pittsburgh-pirates-houston-astros-lYaLvMcL/
08 May 2011,Regular,0,Miami Marlins,Washington Nationals,8,0,"[(-182, 140)]",https://www.oddsportal.com/baseball/usa/mlb-2011/miami-marlins-washington-nationals-4pb9sOD2/
08 May 2011,Regular,0,New York Mets,Los Angeles Dodgers,2,4,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/new-york-mets-los-angeles-dodgers-As1Hu2rF/
08 May 2011,Regular,0,Toronto Blue Jays,Detroit Tigers,2,5,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/toronto-blue-jays-detroit-tigers-bNeIIvy2/
07 May 2011,Regular,0,Seattle Mariners,Chicago White Sox,0,6,"[(-118, -118)]",https://www.oddsportal.com/baseball/usa/mlb-2011/seattle-mariners-chicago-white-sox-zD2ThO7j/
07 May 2011,Regular,0,Los Angeles Angels,Cleveland Guardians,3,4,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/los-angeles-angels-cleveland-guardians-GnAKH7pi/
07 May 2011,Regular,0,San Francisco Giants,Colorado Rockies,3,2,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-francisco-giants-colorado-rockies-ra1yEPqG/
07 May 2011,Regular,0,San Diego Padres,Arizona Diamondbacks,0,6,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-diego-padres-arizona-diamondbacks-Q7OmDqaM/
07 May 2011,Regular,0,Texas Rangers,New York Yankees,7,5,"[(-118, -118)]",https://www.oddsportal.com/baseball/usa/mlb-2011/texas-rangers-new-york-yankees-vF4O6sxj/
07 May 2011,Regular,0,Miami Marlins,Washington Nationals,2,5,"[(-143, 110)]",https://www.oddsportal.com/baseball/usa/mlb-2011/miami-marlins-washington-nationals-0zCWE5U9/
07 May 2011,Regular,0,New York Mets,Los Angeles Dodgers,4,2,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/new-york-mets-los-angeles-dodgers-lUJMT4q3/
07 May 2011,Regular,0,Philadelphia Phillies,Atlanta Braves,3,0,[],https://www.oddsportal.com/baseball/usa/mlb-2011/philadelphia-phillies-atlanta-braves-fsTiC3ES/
07 May 2011,Regular,0,Pittsburgh Pirates,Houston Astros,6,1,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/pittsburgh-pirates-houston-astros-GjjJSOb9/
07 May 2011,Regular,0,St.Louis Cardinals,Milwaukee Brewers,0,4,"[(-143, 110)]",https://www.oddsportal.com/baseball/usa/mlb-2011/st-louis-cardinals-milwaukee-brewers-AwLIUpUd/
07 May 2011,Regular,0,Toronto Blue Jays,Detroit Tigers,0,9,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/toronto-blue-jays-detroit-tigers-hI8S51id/
07 May 2011,Regular,0,Baltimore Orioles,Tampa Bay Rays,2,8,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/baltimore-orioles-tampa-bay-rays-l08SFoF3/
07 May 2011,Regular,0,Boston Red Sox,Minnesota Twins,4,0,"[(-182, 140)]",https://www.oddsportal.com/baseball/usa/mlb-2011/boston-red-sox-minnesota-twins-fw9OGRac/
07 May 2011,Regular,0,Chicago Cubs,Cincinnati Reds,3,2,"[(110, -143)]",https://www.oddsportal.com/baseball/usa/mlb-2011/chicago-cubs-cincinnati-reds-djFJ7NMq/
06 May 2011,Regular,0,San Francisco Giants,Colorado Rockies,4,3,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-francisco-giants-colorado-rockies-WQCP3lGi/
06 May 2011,Regular,0,Seattle Mariners,Chicago White Sox,3,2,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/seattle-mariners-chicago-white-sox-dM3Pg4hp/
06 May 2011,Regular,0,Los Angeles Angels,Cleveland Guardians,2,1,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/los-angeles-angels-cleveland-guardians-Ymtk0F9a/
06 May 2011,Regular,0,San Diego Padres,Arizona Diamondbacks,4,3,"[(-154, 120)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-diego-padres-arizona-diamondbacks-Ek2U28Vc/
06 May 2011,Regular,0,St.Louis Cardinals,Milwaukee Brewers,6,0,"[(-154, 120)]",https://www.oddsportal.com/baseball/usa/mlb-2011/st-louis-cardinals-milwaukee-brewers-vsHcbppT/
06 May 2011,Regular,0,Kansas City Royals,Athletics,2,3,"[(100, -133)]",https://www.oddsportal.com/baseball/usa/mlb-2011/kansas-city-royals-athletics-QwDgaQUM/
06 May 2011,Regular,0,Texas Rangers,New York Yankees,1,4,"[(-118, -118)]",https://www.oddsportal.com/baseball/usa/mlb-2011/texas-rangers-new-york-yankees-6NVj2efg/
06 May 2011,Regular,0,Boston Red Sox,Minnesota Twins,2,9,"[(-167, 129)]",https://www.oddsportal.com/baseball/usa/mlb-2011/boston-red-sox-minnesota-twins-SAugaZO5/
06 May 2011,Regular,0,Miami Marlins,Washington Nationals,2,3,"[(-167, 129)]",https://www.oddsportal.com/baseball/usa/mlb-2011/miami-marlins-washington-nationals-IN8L4U0o/
06 May 2011,Regular,0,New York Mets,Los Angeles Dodgers,6,3,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/new-york-mets-los-angeles-dodgers-rFNl06FG/
06 May 2011,Regular,0,Toronto Blue Jays,Detroit Tigers,7,4,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/toronto-blue-jays-detroit-tigers-060x1n0A/
06 May 2011,Regular,0,Baltimore Orioles,Tampa Bay Rays,2,6,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/baltimore-orioles-tampa-bay-rays-61vcbgvC/
06 May 2011,Regular,0,Philadelphia Phillies,Atlanta Braves,0,5,"[(-154, 120)]",https://www.oddsportal.com/baseball/usa/mlb-2011/philadelphia-phillies-atlanta-braves-02dVuoOp/
06 May 2011,Regular,0,Pittsburgh Pirates,Houston Astros,2,3,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/pittsburgh-pirates-houston-astros-OxZ1cDgI/
06 May 2011,Regular,0,Chicago Cubs,Cincinnati Reds,4,5,"[(-133, 100)]",https://www.oddsportal.com/baseball/usa/mlb-2011/chicago-cubs-cincinnati-reds-ht1Y1Sp4/
05 May 2011,Regular,0,Seattle Mariners,Texas Rangers,3,1,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/seattle-mariners-texas-rangers-Obtn3yum/
05 May 2011,Regular,0,Arizona Diamondbacks,Colorado Rockies,3,2,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/arizona-diamondbacks-colorado-rockies-p8sr4HPt/
05 May 2011,Regular,0,Atlanta Braves,Milwaukee Brewers,2,1,"[(-143, 110)]",https://www.oddsportal.com/baseball/usa/mlb-2011/atlanta-braves-milwaukee-brewers-Gj2qctS7/
05 May 2011,Regular,0,Philadelphia Phillies,Washington Nationals,7,3,"[(-250, 185)]",https://www.oddsportal.com/baseball/usa/mlb-2011/philadelphia-phillies-washington-nationals-hGkG8cHP/
05 May 2011,Regular,0,Athletics,Cleveland Guardians,3,4,"[(-182, 140)]",https://www.oddsportal.com/baseball/usa/mlb-2011/athletics-cleveland-guardians-v7rE4Tbf/
05 May 2011,Regular,0,Kansas City Royals,Baltimore Orioles,9,1,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/kansas-city-royals-baltimore-orioles-EPjC9w2J/
05 May 2011,Regular,0,St.Louis Cardinals,Miami Marlins,6,3,"[(110, -143)]",https://www.oddsportal.com/baseball/usa/mlb-2011/st-louis-cardinals-miami-marlins-6Z1N0obJ/
05 May 2011,Regular,0,Boston Red Sox,Los Angeles Angels,0,11,"[(-182, 140)]",https://www.oddsportal.com/baseball/usa/mlb-2011/boston-red-sox-los-angeles-angels-KIaB3mE0/
05 May 2011,Regular,0,New York Mets,San Francisco Giants,5,2,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/new-york-mets-san-francisco-giants-hWcJ1RrD/
05 May 2011,Regular,0,Tampa Bay Rays,Toronto Blue Jays,3,1,"[(-182, 140)]",https://www.oddsportal.com/baseball/usa/mlb-2011/tampa-bay-rays-toronto-blue-jays-dbL159ql/
05 May 2011,Regular,0,Detroit Tigers,New York Yankees,6,3,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/detroit-tigers-new-york-yankees-b9bF27T6/
05 May 2011,Regular,0,Cincinnati Reds,Houston Astros,10,4,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/cincinnati-reds-houston-astros-WOqPUMHN/
04 May 2011,Regular,0,Seattle Mariners,Texas Rangers,2,5,"[(-118, -118)]",https://www.oddsportal.com/baseball/usa/mlb-2011/seattle-mariners-texas-rangers-2yMc6kUs/
04 May 2011,Regular,0,Athletics,Cleveland Guardians,3,1,"[(-154, 120)]",https://www.oddsportal.com/baseball/usa/mlb-2011/athletics-cleveland-guardians-zcQOaE78/
04 May 2011,Regular,0,Arizona Diamondbacks,Colorado Rockies,4,6,"[(110, -143)]",https://www.oddsportal.com/baseball/usa/mlb-2011/arizona-diamondbacks-colorado-rockies-QFUVAVLQ/
04 May 2011,Regular,0,St.Louis Cardinals,Miami Marlins,7,8,"[(-200, 150)]",https://www.oddsportal.com/baseball/usa/mlb-2011/st-louis-cardinals-miami-marlins-riuRBB6K/
04 May 2011,Regular,0,Atlanta Braves,Milwaukee Brewers,8,0,"[(-154, 120)]",https://www.oddsportal.com/baseball/usa/mlb-2011/atlanta-braves-milwaukee-brewers-fF6sqgNR/
04 May 2011,Regular,0,Kansas City Royals,Baltimore Orioles,2,3,"[(-111, -125)]",https://www.oddsportal.com/baseball/usa/mlb-2011/kansas-city-royals-baltimore-orioles-40tNCiiE/
04 May 2011,Regular,0,Boston Red Sox,Los Angeles Angels,3,5,"[(-182, 140)]",https://www.oddsportal.com/baseball/usa/mlb-2011/boston-red-sox-los-angeles-angels-rNTWchxL/
04 May 2011,Regular,0,New York Mets,San Francisco Giants,0,2,"[(110, -143)]",https://www.oddsportal.com/baseball/usa/mlb-2011/new-york-mets-san-francisco-giants-CSOWm8ED/
04 May 2011,Regular,0,Detroit Tigers,New York Yankees,4,0,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/detroit-tigers-new-york-yankees-27A3hWar/
04 May 2011,Regular,0,Philadelphia Phillies,Washington Nationals,7,4,"[(-154, 120)]",https://www.oddsportal.com/baseball/usa/mlb-2011/philadelphia-phillies-washington-nationals-MDSzcCiR/
04 May 2011,Regular,0,Tampa Bay Rays,Toronto Blue Jays,2,3,"[(-125, -111)]",https://www.oddsportal.com/baseball/usa/mlb-2011/tampa-bay-rays-toronto-blue-jays-pGXFijFl/
04 May 2011,Regular,0,San Diego Padres,Pittsburgh Pirates,4,7,"[(-143, 110)]",https://www.oddsportal.com/baseball/usa/mlb-2011/san-diego-padres-pittsburgh-pirates-vwXJjAUf/
