date,season,second_half,home_team,away_team,result,home_ml,away_ml,bookmaker_profit,ml_prob,bt_prob,game_url
2009-11-19,2010,0,cgy,chi,0,-119,-103,0.0507681579953662,0.5171254870060368,0.5047105067961537,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/calgary-flames-chicago-blackhawks-AkBg8jYi/
2009-11-19,2010,0,dal,cbj,0,-131,108,0.0478687978687979,0.541193294669103,0.3354921610006715,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/dallas-stars-columbus-blue-jackets-WbCk9WIo/
2009-11-19,2010,0,nsh,nj,1,-103,-119,0.0507681579953662,0.4828745129939633,0.2464772605860999,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/nashville-predators-new-jersey-devils-QyAbpmto/
2009-11-19,2010,0,stl,ari,1,-185,155,0.0412796697626418,0.6233894945490586,0.2603164755685013,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/st-louis-blues-arizona-coyotes-4Y3XlTXT/
2009-11-19,2010,0,ott,pit,1,-121,-102,0.0524618072666995,0.5202196492422952,0.3414230050114332,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/ottawa-senators-pittsburgh-penguins-WK5Pjk3H/
2009-11-19,2010,0,car,tor,1,-110,-114,0.0565198041833556,0.495787700084246,0.4326077976686334,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/carolina-hurricanes-toronto-maple-leafs-Wzl8hBY4/
2009-11-19,2010,0,wpg,bos,0,-115,-106,0.0494468277263488,0.5096815834767643,0.7133999475699415,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/winnipeg-jets-boston-bruins-xEl4giJb/
2009-11-18,2010,0,la,phi,0,105,-128,0.0492083868207102,0.464926590538336,0.404707546758379,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/los-angeles-kings-philadelphia-flyers-rBoin3LK/
2009-11-18,2010,0,edm,col,1,-139,114,0.0488796777851641,0.5544868210118182,0.3248782512401411,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/edmonton-oilers-colorado-avalanche-GlFfmq6E/
2009-11-18,2010,0,min,ari,0,-146,120,0.0480413895048041,0.5662905500705219,0.1495193387536479,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/minnesota-wild-arizona-coyotes-xbGjlPj8/
