date,season,second_half,home_team,away_team,result,bookmaker_profit,ml_prob,elo_prob,game_url
2016-12-18,2017,1,ari,no,0,0.04432542247668292,0.5667167742505969,0.6984487380617704,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/arizona-cardinals-new-orleans-saints-lGyfqsgb/
2016-12-18,2017,1,atl,sf,1,0.04056526131439253,0.21028799334275441,0.9018019388233772,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/atlanta-falcons-san-francisco-49ers-S6zbr184/
2016-12-18,2017,1,bal,phi,1,0.042165453124357155,0.671390226572985,0.6604344745711226,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/baltimore-ravens-philadelphia-eagles-0dzJsUHg/
2016-12-18,2017,1,buf,cle,1,0.03699932111337412,0.8036006546644845,0.8803618879534574,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/buffalo-bills-cleveland-browns-vmZMtlXa/
2016-12-18,2017,1,chi,gb,0,0.04041447287178501,0.3420481888710252,0.3125583768468329,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/chicago-bears-green-bay-packers-dOTRu8n6/
2016-12-18,2017,1,cin,pit,0,0.04058705110721483,0.40720169745381923,0.4690328701083027,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/cincinnati-bengals-pittsburgh-steelers-IeTAuahN/
2016-12-18,2017,1,hou,jax,1,0.04214963119072701,0.6309403437815976,0.8257908601150217,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/houston-texans-jacksonville-jaguars-UySZwnHI/
2016-12-18,2017,1,kc,ten,0,0.04064453195563411,0.6910151367865575,0.8523068736019647,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/kansas-city-chiefs-tennessee-titans-vof3MJoo/
2016-12-18,2017,1,min,ind,0,0.04084234853465629,0.6765116857760848,0.6806978928919845,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/minnesota-vikings-indianapolis-colts-tjYoo3Oo/
2016-12-18,2017,1,nyg,det,1,0.04279984347485799,0.643510483606173,0.5315796278435396,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-giants-detroit-lions-KtXkpNwh/
2016-12-17,2017,1,nyj,mia,0,0.046166198313930096,0.4508825786646201,0.4870452571664712,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-jets-miami-dolphins-6ZzFrA2m/
2016-12-15,2017,1,sea,lar,1,0.0448351875749049,0.18512354865063363,0.8432109930770122,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/seattle-seahawks-los-angeles-rams-hWWAqjms/
2016-12-12,2017,1,ne,bal,1,0.02317299248707183,0.6471654031373671,0.7856837586480082,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-england-patriots-baltimore-ravens-nkfrlWvQ/
2016-12-11,2017,1,nyg,dal,1,0.03352490421455934,0.40315106580166826,0.4097974913209822,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-giants-dallas-cowboys-8bevkCPJ/
2016-12-11,2017,1,gb,sea,1,0.0437032375358366,0.4220822725445531,0.4055710531493314,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/green-bay-packers-seattle-seahawks-GjggR8XC/
2016-12-11,2017,1,lar,atl,0,0.04155366984515796,0.33806484125650926,0.3715464508630453,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/los-angeles-rams-atlanta-falcons-fshcQSnJ/
2016-12-11,2017,1,tb,no,1,0.04140786749482395,0.5427435387673957,0.6611352473407618,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/tampa-bay-buccaneers-new-orleans-saints-Q10tUAmf/
2016-12-11,2017,1,sf,nyj,0,0.04534879135612613,0.552982006111132,0.426419540719087,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/san-francisco-49ers-new-york-jets-YR3lSlI6/
2016-12-11,2017,1,buf,pit,0,0.044599054500044755,0.4739134147382802,0.5313838778681033,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/buffalo-bills-pittsburgh-steelers-Cbz7FBY0/
2016-12-11,2017,1,car,lac,1,0.041987532086542156,0.515396797466127,0.6874202154066379,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/carolina-panthers-los-angeles-chargers-tYvBEVm7/
2016-12-11,2017,1,cle,cin,0,0.04162504162504166,0.35166240409207156,0.2465495680182731,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/cleveland-browns-cincinnati-bengals-KOwFDk3D/
2016-12-11,2017,1,det,chi,1,0.04337741362171288,0.7430493403008344,0.8208632514472118,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/detroit-lions-chicago-bears-MTHcxZuE/
2016-12-11,2017,1,ind,hou,0,0.041260133003252264,0.7063073982564916,0.6392720015941309,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/indianapolis-colts-houston-texans-Y3L1ygeK/
2016-12-11,2017,1,jax,min,0,0.04480286738351236,0.3859348198970841,0.273319918232695,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/jacksonville-jaguars-minnesota-vikings-SQK5zDAQ/
2016-12-11,2017,1,mia,ari,1,0.04490825884264993,0.4645736973517253,0.5019592538041919,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/miami-dolphins-arizona-cardinals-UZ6XVWIs/
2016-12-11,2017,1,phi,wsh,0,0.045751633986928164,0.46874999999999994,0.5368505558648651,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/philadelphia-eagles-washington-commanders-nB1xVjYm/
2016-12-11,2017,1,ten,den,1,0.04217273954116063,0.5386856587892521,0.3145400065750748,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/tennessee-titans-denver-broncos-KOapTU20/
2016-12-08,2017,1,kc,oak,1,0.036990798538863334,0.6031569090828021,0.691966782477307,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/kansas-city-chiefs-las-vegas-raiders-Y7y3GiJf/
2016-12-05,2017,1,nyj,ind,0,0.04954954954954971,0.5236051502145922,0.5772065671712475,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-jets-indianapolis-colts-jqnbHX3l/
2016-12-04,2017,1,sea,car,1,0.004815409309791185,0.7156549520766774,0.7086417799563071,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/seattle-seahawks-carolina-panthers-xtrfIDlr/
2016-12-04,2017,1,ari,wsh,1,0.041683245230110355,0.5616508121282673,0.5828340144428168,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/arizona-cardinals-washington-commanders-0buROFBE/
2016-12-04,2017,1,lac,tb,0,0.04157706093189972,0.6159669649002064,0.5839127370065915,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/los-angeles-chargers-tampa-bay-buccaneers-K0eSMgtR/
2016-12-04,2017,1,pit,nyg,1,0.04031054045983873,0.7172789896670494,0.6421809495191527,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/pittsburgh-steelers-new-york-giants-tAdONZQK/
2016-12-04,2017,1,oak,buf,1,0.04175780473255131,0.551441114716549,0.5937380612040125,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/las-vegas-raiders-buffalo-bills-M7tNPed8/
2016-12-04,2017,1,atl,kc,0,0.04531287990981636,0.6595546721363472,0.4831407885052392,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/atlanta-falcons-kansas-city-chiefs-Mg1lBdsF/
2016-12-04,2017,1,bal,mia,1,0.04460423875432529,0.6260545520418198,0.5552071170739626,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/baltimore-ravens-miami-dolphins-KvKiAGdL/
2016-12-04,2017,1,chi,sf,1,0.05108832523835227,0.4850248160191682,0.6458250467310644,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/chicago-bears-san-francisco-49ers-239d9zCR/
2016-12-04,2017,1,cin,phi,1,0.04176558515783002,0.5294564483457124,0.5627924231382907,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/cincinnati-bengals-philadelphia-eagles-4CeO4fKr/
2016-12-04,2017,1,gb,hou,1,0.04381450468745651,0.7254943766323757,0.6346414533477158,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/green-bay-packers-houston-texans-Yo0S3EZl/
2016-12-04,2017,1,jax,den,0,0.043634632675728646,0.36995742955605104,0.20532055019142,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/jacksonville-jaguars-denver-broncos-CxaW2Yle/
2016-12-04,2017,1,ne,lar,1,0.03924618903521848,0.8515068043717491,0.8602793922861076,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-england-patriots-los-angeles-rams-f1ly2h41/
2016-12-04,2017,1,no,det,0,0.04304744611242417,0.7103537286329596,0.5244991120264744,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-orleans-saints-detroit-lions-84hu1CJ7/
2016-12-01,2017,1,min,dal,0,0.0437778369941757,0.439476275575331,0.4602989043788489,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/minnesota-vikings-dallas-cowboys-SW1pCxS8/
2016-11-28,2017,1,phi,gb,0,0.03530423036777797,0.6041394852330684,0.6870865271810224,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/philadelphia-eagles-green-bay-packers-lt3tDIC2/
2016-11-27,2017,1,den,kc,0,0.03762842745893602,0.5916372351160444,0.569113393485065,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/denver-broncos-kansas-city-chiefs-vBLkje5k/
2016-11-27,2017,1,oak,car,1,0.03919964549885813,0.5834290025256667,0.5795493211166454,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/las-vegas-raiders-carolina-panthers-YXKgkFKe/
2016-11-27,2017,1,nyj,ne,0,0.03913454185596699,0.22379983550495647,0.3114654157973981,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-jets-new-england-patriots-COJclZZ1/
2016-11-27,2017,1,tb,sea,1,0.03298697014679197,0.3752195433498324,0.2910584912615357,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/tampa-bay-buccaneers-seattle-seahawks-Q7Hoiyjq/
2016-11-27,2017,1,atl,ari,1,0.04384155147513935,0.6343512204763316,0.5933008213829432,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/atlanta-falcons-arizona-cardinals-8OxmgOLT/
2016-11-27,2017,1,bal,cin,1,0.04594820384294063,0.6206070287539937,0.5546545236979405,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/baltimore-ravens-cincinnati-bengals-AXOElrUp/
2016-11-27,2017,1,buf,jax,1,0.04319099159318185,0.7609483204771177,0.8580023360642809,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/buffalo-bills-jacksonville-jaguars-OzDdDR6o/
2016-11-27,2017,1,chi,ten,0,0.04028873594090987,0.298531547522995,0.5673563257964304,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/chicago-bears-tennessee-titans-xvH0CoMi/
2016-11-27,2017,1,cle,nyg,0,0.042229729729729826,0.299837925445705,0.2481995210666396,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/cleveland-browns-new-york-giants-K265B5yb/
2016-11-27,2017,1,hou,lac,0,0.04175780473255131,0.448558885283451,0.672062801458083,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/houston-texans-los-angeles-chargers-bg59APj4/
2016-11-27,2017,1,mia,sf,1,0.04005582781001027,0.7394344584388934,0.8117399926451875,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/miami-dolphins-san-francisco-49ers-6J4D9q6A/
2016-11-27,2017,1,no,lar,1,0.044966001316077975,0.75335852225021,0.6247066990703153,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-orleans-saints-los-angeles-rams-pA3H83LG/
2016-11-24,2017,1,ind,pit,0,0.0016233766233766378,0.7147487844408428,0.532168470752004,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/indianapolis-colts-pittsburgh-steelers-jmrrf46N/
2016-11-24,2017,1,dal,wsh,1,0.027910685805422553,0.6314972847168349,0.6932638197330969,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/dallas-cowboys-washington-commanders-CdqvepiH/
2016-11-24,2017,1,det,min,1,0.05156950672645744,0.5245202558635395,0.5593078320675211,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/detroit-lions-minnesota-vikings-IZqzdQyB/
2016-11-20,2017,1,wsh,gb,1,0.047005926834252865,0.5451883661916846,0.637991123082221,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/washington-commanders-green-bay-packers-OziRcn7b/
2016-11-20,2017,1,sf,ne,0,0.0398563894575068,0.19195035047803607,0.1820242311008234,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/san-francisco-49ers-new-england-patriots-pphNbSih/
2016-11-20,2017,1,sea,phi,1,0.021929824561403466,0.6566523605150215,0.7275425461329202,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/seattle-seahawks-philadelphia-eagles-GAmJa8xn/
2016-11-20,2017,1,lar,mia,0,0.04983298727092178,0.5032246968784934,0.5572304982043669,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/los-angeles-rams-miami-dolphins-xKlF0lNu/
2016-11-20,2017,1,cin,buf,0,0.04102203469292087,0.5552803422652556,0.5617353351716039,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/cincinnati-bengals-buffalo-bills-C2nlnk8n/
2016-11-20,2017,1,cle,pit,0,0.03891357801890405,0.24807834281495633,0.2601220155951935,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/cleveland-browns-pittsburgh-steelers-Q5jho9Nh/
2016-11-20,2017,1,dal,bal,1,0.041716114647391,0.7217523388683674,0.7540126483420803,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/dallas-cowboys-baltimore-ravens-KSkdpTxa/
2016-11-20,2017,1,det,jax,1,0.044872795380053176,0.6788408394951079,0.8266449689845752,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/detroit-lions-jacksonville-jaguars-bJl0qmh5/
2016-11-20,2017,1,ind,ten,1,0.04432542247668292,0.5667167742505969,0.6941273449147168,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/indianapolis-colts-tennessee-titans-QuLdr77B/
2016-11-20,2017,1,kc,tb,0,0.042050881566695786,0.7160810538148906,0.8418033843927486,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/kansas-city-chiefs-tampa-bay-buccaneers-4WJ0sRMH/
2016-11-20,2017,1,min,ari,1,0.04490825884264993,0.5354263026482748,0.5427582418678359,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/minnesota-vikings-arizona-cardinals-bgJ4toxO/
2016-11-20,2017,1,nyg,chi,1,0.04031054045983873,0.7172789896670494,0.7527076803791376,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-giants-chicago-bears-CdN8u5iU/
2016-11-17,2017,1,car,no,1,0.039431528793230974,0.5906109223109144,0.6931242215488334,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/carolina-panthers-new-orleans-saints-UwcqmVht/
2016-11-14,2017,1,nyg,cin,1,0.04727338716994822,0.49133599029630914,0.566253487986414,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-giants-cincinnati-bengals-6PPMVTN5/
2016-11-13,2017,1,ne,sea,0,0.00995381430164044,0.6826460616573365,0.6576459610247167,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-england-patriots-seattle-seahawks-C2QIW98a/
2016-11-13,2017,1,ari,sf,1,0.0409479946587159,0.8654533914012849,0.8500578125634007,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/arizona-cardinals-san-francisco-49ers-GzX9YVwm/
2016-11-13,2017,1,pit,dal,0,0.03985582588202674,0.5800559925343287,0.5164376824726253,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/pittsburgh-steelers-dallas-cowboys-YBREXkgg/
2016-11-13,2017,1,lac,mia,0,0.03443526170798905,0.6005326231691078,0.6160284052535772,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/los-angeles-chargers-miami-dolphins-xpY5ZBOt/
2016-11-13,2017,1,car,kc,0,0.042134831460674205,0.6001796945193171,0.4796351577533889,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/carolina-panthers-kansas-city-chiefs-niFMrYol/
2016-11-13,2017,1,jax,hou,0,0.04298043530584872,0.5813140803745097,0.3145085092104611,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/jacksonville-jaguars-houston-texans-0fJQsh1f/
2016-11-13,2017,1,no,den,0,0.0437032375358366,0.5779177274554469,0.4123779057574656,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-orleans-saints-denver-broncos-rJ8VtCG0/
2016-11-13,2017,1,nyj,lar,0,0.04377196585877963,0.4814150778380269,0.6357458573624079,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-jets-los-angeles-rams-M97ZuWV6/
2016-11-13,2017,1,phi,atl,1,0.04099244875943908,0.533678756476684,0.5370249781700216,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/philadelphia-eagles-atlanta-falcons-UZ6wujoD/
2016-11-13,2017,1,tb,chi,1,0.04283801874163329,0.4261874197689345,0.591720287104015,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/tampa-bay-buccaneers-chicago-bears-8Q5svA0J/
2016-11-13,2017,1,ten,gb,1,0.0437032375358366,0.4220822725445531,0.345194735430939,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/tennessee-titans-green-bay-packers-61szuY0J/
2016-11-13,2017,1,wsh,min,1,0.040966054037949506,0.5653184981128025,0.5278865855767668,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/washington-commanders-minnesota-vikings-K4ovvhGP/
2016-11-10,2017,1,bal,cle,1,0.005510097253216495,0.695865413595638,0.8098175253259497,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/baltimore-ravens-cleveland-browns-hUFIqEWs/
2016-11-07,2017,1,sea,buf,1,0.03133772932036294,0.6341077419763247,0.6865182619259577,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/seattle-seahawks-buffalo-bills-G4hk1t2F/
2016-11-06,2017,1,oak,den,1,0.04759745118936931,0.5021645958699511,0.3917649007060982,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/las-vegas-raiders-denver-broncos-bTcp2Mn9/
2016-11-06,2017,1,gb,ind,0,0.0066896024464830894,0.6895766090753751,0.7358699394358919,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/green-bay-packers-indianapolis-colts-6ZAbvJf2/
2016-11-06,2017,1,lac,ten,1,0.03526827938889676,0.5958438501680113,0.7169044355227803,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/los-angeles-chargers-tennessee-titans-Kxat32X2/
2016-11-06,2017,1,lar,car,0,0.046166198313930096,0.4508825786646201,0.4546739592706506,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/los-angeles-rams-carolina-panthers-QP2jtuQk/
2016-11-06,2017,0,sf,no,0,0.03318903318903321,0.38407821229050276,0.444177490647532,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/san-francisco-49ers-new-orleans-saints-8lheuaud/
2016-11-06,2017,0,bal,pit,1,0.04051620648259302,0.3922699740409576,0.4259115557266248,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/baltimore-ravens-pittsburgh-steelers-Q1K3kq33/
2016-11-06,2017,0,cle,dal,0,0.040878383224085324,0.2776667723132467,0.2230929472671141,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/cleveland-browns-dallas-cowboys-KOJ7l3I9/
2016-11-06,2017,0,kc,jax,1,0.03983647453730921,0.7343398691168527,0.8991335710444254,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/kansas-city-chiefs-jacksonville-jaguars-YRNBmNXF/
2016-11-06,2017,0,mia,nyj,1,0.040950040950040956,0.6361132966168371,0.5288549118377328,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/miami-dolphins-new-york-jets-GjDGnsmM/
2016-11-06,2017,0,min,det,0,0.04323308270676707,0.6846846846846846,0.709444749386097,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/minnesota-vikings-detroit-lions-fsCKo12S/
2016-11-06,2017,0,nyg,phi,1,0.0422754329004329,0.5846583165682393,0.4970391496073953,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-giants-philadelphia-eagles-nZ3nsLAq/
2016-11-03,2017,0,tb,atl,0,0.036363636363636376,0.3859649122807018,0.4190257509694112,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/tampa-bay-buccaneers-atlanta-falcons-nBLajPmc/
2016-10-31,2017,0,chi,min,1,0.027910685805422553,0.36850271528316525,0.252507316897692,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/chicago-bears-minnesota-vikings-nJFORuBd/
2016-10-30,2017,0,dal,phi,1,0.03226456946965106,0.6288337565930846,0.5865340791234456,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/dallas-cowboys-philadelphia-eagles-E5HGT1tp/
2016-10-30,2017,0,atl,gb,1,0.042287185144328054,0.5678250132298465,0.557758004371752,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/atlanta-falcons-green-bay-packers-MBhwGrCp/
2016-10-30,2017,0,den,lac,1,0.039431528793230974,0.5906109223109144,0.7825618148652332,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/denver-broncos-los-angeles-chargers-xpQlYsYS/
2016-10-30,2017,0,buf,ne,0,0.04042815339596495,0.31825919621049514,0.4833375310982783,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/buffalo-bills-new-england-patriots-02isF2Rj/
2016-10-30,2017,0,car,ari,1,0.0437778369941757,0.560523724424669,0.5077012501429993,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/carolina-panthers-arizona-cardinals-fLzpZNIM/
2016-10-30,2017,0,cle,nyj,0,0.04251356385132388,0.45246232717104246,0.3467585998241965,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/cleveland-browns-new-york-jets-E5uPwn4i/
2016-10-30,2017,0,hou,det,1,0.041284403669724856,0.5198237885462554,0.5908552170192628,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/houston-texans-detroit-lions-QuqTx6Jc/
2016-10-30,2017,0,ind,kc,0,0.04283801874163329,0.4261874197689345,0.3805177105399285,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/indianapolis-colts-kansas-city-chiefs-84YXyQY3/
2016-10-30,2017,0,no,sea,1,0.04304029304029311,0.4978050921861282,0.2955579993137557,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-orleans-saints-seattle-seahawks-neXyyplA/
2016-10-30,2017,0,tb,oak,0,0.04251420194245914,0.5109861135524697,0.554476305966324,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/tampa-bay-buccaneers-las-vegas-raiders-GUytz43G/
2016-10-27,2017,0,ten,jax,1,0.04534879135612613,0.552982006111132,0.5935291330269141,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/tennessee-titans-jacksonville-jaguars-tIAAKO3T/
2016-10-24,2017,0,den,hou,1,0.0031920326864147697,0.7168130329642356,0.7140019376607991,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/denver-broncos-houston-texans-2RB6L4lN/
2016-10-23,2017,0,pit,ne,0,0.013844515441959526,0.328781512605042,0.5429186580874771,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/pittsburgh-steelers-new-england-patriots-f18bNQJA/
2016-10-23,2017,0,atl,lac,0,0.033959366879281916,0.61158393785343,0.7370603558617158,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/atlanta-falcons-los-angeles-chargers-YoKkPnkb/
2016-10-23,2017,0,sf,tb,0,0.04684095860566462,0.5130072840790842,0.5477447087409252,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/san-francisco-49ers-tampa-bay-buccaneers-CxJgO644/
2016-10-23,2017,0,cin,cle,1,0.03847469220246236,0.8229869916021736,0.820104847853037,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/cincinnati-bengals-cleveland-browns-hEqHAmz5/
2016-10-23,2017,0,det,wsh,1,0.04490540232505125,0.49018324607329844,0.5625804715751693,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/detroit-lions-washington-commanders-W4rL97kB/
2016-10-23,2017,0,jax,oak,0,0.04490825884264993,0.5354263026482748,0.4871879537325558,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/jacksonville-jaguars-las-vegas-raiders-ltwQ8R4H/
2016-10-23,2017,0,kc,no,1,0.043142043142043285,0.705033164260632,0.7992074998857651,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/kansas-city-chiefs-new-orleans-saints-SWyU7oKN/
2016-10-23,2017,0,mia,buf,1,0.04534879135612613,0.44701799388886787,0.3557381534464598,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/miami-dolphins-buffalo-bills-MgyY65ZT/
2016-10-23,2017,0,nyj,bal,1,0.04598662207357851,0.5403677058353318,0.5930820978091019,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-york-jets-baltimore-ravens-bFSa2Pso/
2016-10-23,2017,0,phi,min,1,0.040267227967420105,0.43107240256883966,0.4345953085000249,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/philadelphia-eagles-minnesota-vikings-0K6rR8Ko/
2016-10-23,2017,0,ten,ind,0,0.041198501872659055,0.6402877697841727,0.4772484255712541,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/tennessee-titans-indianapolis-colts-vB5nQSZi/
2016-10-23,2017,0,lar,nyg,0,0.04241945124655344,0.44207683628359506,0.5216127457661307,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/los-angeles-rams-new-york-giants-bipDBTKb/
2016-10-20,2017,0,gb,chi,1,0.005896689991351511,0.6853994059715491,0.8055777870050607,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/green-bay-packers-chicago-bears-nHt9C95h/
2016-10-17,2017,0,ari,nyj,1,0.0076692262709345815,0.6889062247295767,0.7090392950966324,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/arizona-cardinals-new-york-jets-4hi4Dkjn/
2016-10-16,2017,0,hou,ind,1,0.039586144849302674,0.5724794461272177,0.6662743399108195,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/houston-texans-indianapolis-colts-Q1h0EVzt/
2016-10-16,2017,0,gb,dal,0,0.026481297583581753,0.6323766526926797,0.692521527963298,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/green-bay-packers-dallas-cowboys-0Myk7ETC/
2016-10-16,2017,0,sea,atl,1,0.013844515441959526,0.6712184873949579,0.6815189789360225,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/seattle-seahawks-atlanta-falcons-vDzg6YrJ/
2016-10-16,2017,0,oak,kc,0,0.050605060506050625,0.4712041884816754,0.4261300460213978,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/las-vegas-raiders-kansas-city-chiefs-Icnp8fE6/
2016-10-16,2017,0,buf,sf,1,0.04302572052263587,0.7373290060359733,0.808187071545931,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/buffalo-bills-san-francisco-49ers-000Efyp7/
2016-10-16,2017,0,chi,jax,0,0.04102203469292087,0.5552803422652556,0.6191746624275078,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/chicago-bears-jacksonville-jaguars-viaIgeaD/
2016-10-16,2017,0,det,lar,1,0.04283801874163329,0.5738125802310654,0.5867738617100716,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/detroit-lions-los-angeles-rams-tdw1IvxE/
2016-10-16,2017,0,mia,pit,1,0.04370542543258438,0.26838228296248356,0.2515938254049754,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/miami-dolphins-pittsburgh-steelers-fas5HbiK/
2016-10-16,2017,0,ne,cin,1,0.04153268181560765,0.7383859683042214,0.6951753874493141,https://www.oddsportal.com/american-football/usa/nfl-2016-2017/new-england-patriots-cincinnati-bengals-lMt9GI6Q/
